cellname	file_path	stage	celltype
OrgaE952135	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7001801_OrgaE952135.pairs.gz	E95	mix late mesenchyme
OrgaE952139	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7001805_OrgaE952139.pairs.gz	E95	blood
OrgaE952143	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7001809_OrgaE952143.pairs.gz	E95	radial glias
OrgaE952147	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7001813_OrgaE952147.pairs.gz	E95	mix late mesenchyme
OrgaE952151	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7001817_OrgaE952151.pairs.gz	E95	schwann cell precursors
OrgaE952152	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7001818_OrgaE952152.pairs.gz	E95	oligodendrocytes and progenitors
OrgaE952169	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7001819_OrgaE952169.pairs.gz	E95	early neurons
OrgaE952170	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7001820_OrgaE952170.pairs.gz	E95	radial glias
OrgaE952172	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7001822_OrgaE952172.pairs.gz	E95	radial glias
OrgaE952173	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7001823_OrgaE952173.pairs.gz	E95	intermediate mesoderm
OrgaE952179	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7001829_OrgaE952179.pairs.gz	E95	radial glias
OrgaE952182	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7001832_OrgaE952182.pairs.gz	E95	NMP
OrgaE952183	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7001833_OrgaE952183.pairs.gz	E95	early mesenchyme
OrgaE952184	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7001834_OrgaE952184.pairs.gz	E95	early mesenchyme
OrgaE952186	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7001836_OrgaE952186.pairs.gz	E95	radial glias
OrgaE952187	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7001837_OrgaE952187.pairs.gz	E95	intermediate mesoderm
OrgaE952190	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7001840_OrgaE952190.pairs.gz	E95	radial glias
OrgaE952191	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7001841_OrgaE952191.pairs.gz	E95	mitosis
OrgaE952192	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7001842_OrgaE952192.pairs.gz	E95	intermediate mesoderm
OrgaE952196	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7001846_OrgaE952196.pairs.gz	E95	epithelial cells
OrgaE952199	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7001849_OrgaE952199.pairs.gz	E95	schwann cell precursors
OrgaE952201	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7001851_OrgaE952201.pairs.gz	E95	early neurons
OrgaE952203	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7001853_OrgaE952203.pairs.gz	E95	mix late mesenchyme
OrgaE952204	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7001854_OrgaE952204.pairs.gz	E95	radial glias
OrgaE952205	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7001855_OrgaE952205.pairs.gz	E95	mix late mesenchyme
OrgaE952206	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7001856_OrgaE952206.pairs.gz	E95	epithelial cells
OrgaE952207	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7001857_OrgaE952207.pairs.gz	E95	early mesenchyme
OrgaE952208	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7001858_OrgaE952208.pairs.gz	E95	early mesenchyme
OrgaE952209	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7001859_OrgaE952209.pairs.gz	E95	oligodendrocytes and progenitors
OrgaE952210	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7001860_OrgaE952210.pairs.gz	E95	mitosis
OrgaE952211	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7001861_OrgaE952211.pairs.gz	E95	mix late mesenchyme
OrgaE952212	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7001862_OrgaE952212.pairs.gz	E95	oligodendrocytes and progenitors
OrgaE952216	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7001866_OrgaE952216.pairs.gz	E95	epithelial cells
OrgaE952217	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7001867_OrgaE952217.pairs.gz	E95	intermediate mesoderm
OrgaE952220	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7001870_OrgaE952220.pairs.gz	E95	blood
OrgaE952222	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7001872_OrgaE952222.pairs.gz	E95	mix late mesenchyme
OrgaE952224	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7001874_OrgaE952224.pairs.gz	E95	early mesenchyme
OrgaE952226	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7001876_OrgaE952226.pairs.gz	E95	mix late mesenchyme
OrgaE952230	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7001880_OrgaE952230.pairs.gz	E95	mix late mesenchyme
OrgaE952231	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7001881_OrgaE952231.pairs.gz	E95	schwann cell precursors
OrgaE952232	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7001882_OrgaE952232.pairs.gz	E95	early neurons
OrgaE952233	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7001883_OrgaE952233.pairs.gz	E95	epithelial cells
OrgaE952235	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7001885_OrgaE952235.pairs.gz	E95	notochord
OrgaE952238	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7001888_OrgaE952238.pairs.gz	E95	intermediate mesoderm
OrgaE952239	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7001889_OrgaE952239.pairs.gz	E95	oligodendrocytes and progenitors
OrgaE952242	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7001891_OrgaE952242.pairs.gz	E95	radial glias
OrgaE952244	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7001893_OrgaE952244.pairs.gz	E95	radial glias
OrgaE952249	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7001898_OrgaE952249.pairs.gz	E95	mix late mesenchyme
OrgaE952250	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7001899_OrgaE952250.pairs.gz	E95	mix late mesenchyme
OrgaE952255	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7001903_OrgaE952255.pairs.gz	E95	early neurons
OrgaE952256	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7001904_OrgaE952256.pairs.gz	E95	intermediate mesoderm
OrgaE952260	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7001907_OrgaE952260.pairs.gz	E95	early mesenchyme
OrgaE952269	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7001916_OrgaE952269.pairs.gz	E95	mix late mesenchyme
OrgaE952271	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7001918_OrgaE952271.pairs.gz	E95	NMP
OrgaE952272	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7001919_OrgaE952272.pairs.gz	E95	intermediate mesoderm
OrgaE952276	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7001923_OrgaE952276.pairs.gz	E95	early neurons
OrgaE952279	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7001926_OrgaE952279.pairs.gz	E95	intermediate mesoderm
OrgaE952280	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7001927_OrgaE952280.pairs.gz	E95	radial glias
OrgaE952281	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7001928_OrgaE952281.pairs.gz	E95	mix late mesenchyme
OrgaE952287	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7001933_OrgaE952287.pairs.gz	E95	neural tube
OrgaE952290	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7001936_OrgaE952290.pairs.gz	E95	intermediate mesoderm
OrgaE952293	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7001939_OrgaE952293.pairs.gz	E95	radial glias
OrgaE952297	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7001943_OrgaE952297.pairs.gz	E95	blood
OrgaE952300	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7001946_OrgaE952300.pairs.gz	E95	notochord
OrgaE952301	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7001947_OrgaE952301.pairs.gz	E95	early mesenchyme
OrgaE952309	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7001955_OrgaE952309.pairs.gz	E95	intermediate mesoderm
OrgaE952310	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7001956_OrgaE952310.pairs.gz	E95	oligodendrocytes and progenitors
OrgaE952312	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7001958_OrgaE952312.pairs.gz	E95	notochord
OrgaE952314	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7001960_OrgaE952314.pairs.gz	E95	mitosis
OrgaE952320	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7001966_OrgaE952320.pairs.gz	E95	radial glias
OrgaE952321	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7001967_OrgaE952321.pairs.gz	E95	intermediate mesoderm
OrgaE952322	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7001968_OrgaE952322.pairs.gz	E95	early neurons
OrgaE952323	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7001969_OrgaE952323.pairs.gz	E95	early neurons
OrgaE952324	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7001970_OrgaE952324.pairs.gz	E95	blood
OrgaE952328	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7001974_OrgaE952328.pairs.gz	E95	mix late mesenchyme
OrgaE952329	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7001975_OrgaE952329.pairs.gz	E95	radial glias
OrgaE952330	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7001976_OrgaE952330.pairs.gz	E95	mitosis
OrgaE952335	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7001981_OrgaE952335.pairs.gz	E95	early neurons
OrgaE952336	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7001982_OrgaE952336.pairs.gz	E95	oligodendrocytes and progenitors
OrgaE952337	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7001983_OrgaE952337.pairs.gz	E95	early mesenchyme
OrgaE952338	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7001984_OrgaE952338.pairs.gz	E95	intermediate mesoderm
OrgaE952340	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7001986_OrgaE952340.pairs.gz	E95	notochord
OrgaE952341	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7001987_OrgaE952341.pairs.gz	E95	mix late mesenchyme
OrgaE952342	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7001988_OrgaE952342.pairs.gz	E95	intermediate mesoderm
OrgaE952349	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7001995_OrgaE952349.pairs.gz	E95	intermediate mesoderm
OrgaE952350	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7001996_OrgaE952350.pairs.gz	E95	mix late mesenchyme
OrgaE952354	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7002000_OrgaE952354.pairs.gz	E95	early mesenchyme
OrgaE952355	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7002001_OrgaE952355.pairs.gz	E95	mitosis
OrgaE952356	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7002002_OrgaE952356.pairs.gz	E95	mix late mesenchyme
OrgaE952359	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7002005_OrgaE952359.pairs.gz	E95	mix late mesenchyme
OrgaE952366	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7002012_OrgaE952366.pairs.gz	E95	mix late mesenchyme
OrgaE952368	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7002014_OrgaE952368.pairs.gz	E95	mix late mesenchyme
OrgaE952369	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7002015_OrgaE952369.pairs.gz	E95	mitosis
OrgaE952379	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7002025_OrgaE952379.pairs.gz	E95	notochord
OrgaE952381	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7002027_OrgaE952381.pairs.gz	E95	early neurons
OrgaEX151001	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7002031_OrgaEX151001.pairs.gz	EX15	mix late mesenchyme
OrgaEX151002	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7002032_OrgaEX151002.pairs.gz	EX15	early neurons
OrgaEX151003	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7002033_OrgaEX151003.pairs.gz	EX15	early neurons
OrgaEX151004	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7002034_OrgaEX151004.pairs.gz	EX15	oligodendrocytes and progenitors
OrgaEX151005	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7002035_OrgaEX151005.pairs.gz	EX15	mitosis
OrgaEX151006	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7002036_OrgaEX151006.pairs.gz	EX15	early mesenchyme
OrgaEX151007	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7002037_OrgaEX151007.pairs.gz	EX15	mix late mesenchyme
OrgaEX151008	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7002038_OrgaEX151008.pairs.gz	EX15	early neurons
OrgaEX151009	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7002039_OrgaEX151009.pairs.gz	EX15	radial glias
OrgaEX151010	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7002040_OrgaEX151010.pairs.gz	EX15	mix late mesenchyme
OrgaEX151011	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7002041_OrgaEX151011.pairs.gz	EX15	mix late mesenchyme
OrgaEX151012	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7002042_OrgaEX151012.pairs.gz	EX15	early neurons
OrgaEX151013	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7002043_OrgaEX151013.pairs.gz	EX15	blood
OrgaEX151014	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7002044_OrgaEX151014.pairs.gz	EX15	mix late mesenchyme
OrgaEX151015	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7002045_OrgaEX151015.pairs.gz	EX15	mix late mesenchyme
OrgaEX151016	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7002046_OrgaEX151016.pairs.gz	EX15	radial glias
OrgaEX151017	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7002047_OrgaEX151017.pairs.gz	EX15	early neurons
OrgaEX151018	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7002048_OrgaEX151018.pairs.gz	EX15	mix late mesenchyme
OrgaEX151019	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7002049_OrgaEX151019.pairs.gz	EX15	intermediate mesoderm
OrgaEX151020	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7002050_OrgaEX151020.pairs.gz	EX15	early neurons
OrgaEX151021	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7002051_OrgaEX151021.pairs.gz	EX15	blood
OrgaEX151022	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7002052_OrgaEX151022.pairs.gz	EX15	mix late mesenchyme
OrgaEX151023	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7002053_OrgaEX151023.pairs.gz	EX15	early neurons
OrgaEX151024	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7002054_OrgaEX151024.pairs.gz	EX15	oligodendrocytes and progenitors
OrgaEX151025	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7002055_OrgaEX151025.pairs.gz	EX15	intermediate mesoderm
OrgaEX151026	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7002056_OrgaEX151026.pairs.gz	EX15	epithelial cells
OrgaEX151027	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7002057_OrgaEX151027.pairs.gz	EX15	blood
OrgaEX151028	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7002058_OrgaEX151028.pairs.gz	EX15	early neurons
OrgaEX151029	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7002059_OrgaEX151029.pairs.gz	EX15	mix late mesenchyme
OrgaEX151030	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7002060_OrgaEX151030.pairs.gz	EX15	mix late mesenchyme
OrgaEX151032	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7002061_OrgaEX151032.pairs.gz	EX15	early neurons
OrgaEX151033	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7002062_OrgaEX151033.pairs.gz	EX15	early neurons
OrgaEX151034	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7002063_OrgaEX151034.pairs.gz	EX15	early neurons
OrgaEX151035	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7002064_OrgaEX151035.pairs.gz	EX15	mix late mesenchyme
OrgaEX151036	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7002065_OrgaEX151036.pairs.gz	EX15	early neurons
OrgaEX151037	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7002066_OrgaEX151037.pairs.gz	EX15	mix late mesenchyme
OrgaEX151038	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7002067_OrgaEX151038.pairs.gz	EX15	blood
OrgaEX151039	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7002068_OrgaEX151039.pairs.gz	EX15	mix late mesenchyme
OrgaEX151040	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7002069_OrgaEX151040.pairs.gz	EX15	radial glias
OrgaEX151042	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7002070_OrgaEX151042.pairs.gz	EX15	early neurons
OrgaEX151043	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7002071_OrgaEX151043.pairs.gz	EX15	mitosis
OrgaEX151044	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7002072_OrgaEX151044.pairs.gz	EX15	oligodendrocytes and progenitors
OrgaEX151045	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7002073_OrgaEX151045.pairs.gz	EX15	blood
OrgaEX151046	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7002074_OrgaEX151046.pairs.gz	EX15	intermediate mesoderm
OrgaEX151047	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7002075_OrgaEX151047.pairs.gz	EX15	early neurons
OrgaEX151048	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7002076_OrgaEX151048.pairs.gz	EX15	mix late mesenchyme
OrgaEX151049	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7002077_OrgaEX151049.pairs.gz	EX15	mix late mesenchyme
OrgaEX151050	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7002078_OrgaEX151050.pairs.gz	EX15	blood
OrgaEX151051	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7002079_OrgaEX151051.pairs.gz	EX15	mix late mesenchyme
OrgaEX151052	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7002080_OrgaEX151052.pairs.gz	EX15	early neurons
OrgaEX151053	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7002081_OrgaEX151053.pairs.gz	EX15	blood
OrgaEX151054	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7002082_OrgaEX151054.pairs.gz	EX15	myocytes
OrgaEX151055	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7002083_OrgaEX151055.pairs.gz	EX15	mix late mesenchyme
OrgaEX151057	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7002084_OrgaEX151057.pairs.gz	EX15	radial glias
OrgaEX151058	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7002085_OrgaEX151058.pairs.gz	EX15	early neurons
OrgaEX151059	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7002086_OrgaEX151059.pairs.gz	EX15	oligodendrocytes and progenitors
OrgaEX151060	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7002087_OrgaEX151060.pairs.gz	EX15	mix late mesenchyme
OrgaEX151061	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7002088_OrgaEX151061.pairs.gz	EX15	mix late mesenchyme
OrgaEX151062	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7002089_OrgaEX151062.pairs.gz	EX15	mix late mesenchyme
OrgaEX151063	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7002090_OrgaEX151063.pairs.gz	EX15	mix late mesenchyme
OrgaEX151064	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7002091_OrgaEX151064.pairs.gz	EX15	mix late mesenchyme
OrgaEX151065	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7002092_OrgaEX151065.pairs.gz	EX15	oligodendrocytes and progenitors
OrgaEX151066	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7002093_OrgaEX151066.pairs.gz	EX15	radial glias
OrgaEX151067	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7002094_OrgaEX151067.pairs.gz	EX15	mitosis
OrgaEX151068	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7002095_OrgaEX151068.pairs.gz	EX15	mix late mesenchyme
OrgaEX151069	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7002096_OrgaEX151069.pairs.gz	EX15	mix late mesenchyme
OrgaEX151070	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7002097_OrgaEX151070.pairs.gz	EX15	mix late mesenchyme
OrgaEX151071	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7002098_OrgaEX151071.pairs.gz	EX15	intermediate mesoderm
OrgaEX151073	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7002099_OrgaEX151073.pairs.gz	EX15	early neurons
OrgaEX151074	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7002100_OrgaEX151074.pairs.gz	EX15	mix late mesenchyme
OrgaEX151075	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7002101_OrgaEX151075.pairs.gz	EX15	mix late mesenchyme
OrgaEX151076	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7002102_OrgaEX151076.pairs.gz	EX15	radial glias
OrgaEX151077	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7002103_OrgaEX151077.pairs.gz	EX15	mix late mesenchyme
OrgaEX151078	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7002104_OrgaEX151078.pairs.gz	EX15	blood
OrgaEX151079	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7002105_OrgaEX151079.pairs.gz	EX15	mix late mesenchyme
OrgaEX151080	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7002106_OrgaEX151080.pairs.gz	EX15	early neurons
OrgaEX151081	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7002107_OrgaEX151081.pairs.gz	EX15	mix late mesenchyme
OrgaEX151082	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7002108_OrgaEX151082.pairs.gz	EX15	early neurons
OrgaEX151083	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7002109_OrgaEX151083.pairs.gz	EX15	myocytes
