Cellname	pairs	order_index	near_p	mitotic_p	farAvg	NaganoCellcycle	repli_score	annote_ratio
GasbE751338	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999336_GasbE751338.pairs.gz	762	0.7699710050127994	0.11271565414829583	23703073.466408223	early/mid-S	0.5694551566407939	0.9953121447327945
GasbE751339	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999337_GasbE751339.pairs.gz	653	0.6769403096094441	0.13011385016583094	24202954.69016265	early/mid-S	0.6077794801846074	0.9943711579065379
GasbE751340	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999338_GasbE751340.pairs.gz	259	0.7803936435236046	0.09769136738514862	21738715.34792339	early/mid-S	0.5511278807785228	0.9944271017128586
GasbE751341	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999339_GasbE751341.pairs.gz	295	0.7329805742001182	0.10657691379229017	27342352.484777045	early/mid-S	0.6537277178125177	0.9953441333812215
GasbE751342	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999340_GasbE751342.pairs.gz	3138	0.6351140429959768	0.1309379604513267	29132508.49413929	early/mid-S	0.6217649012544391	0.9951434324853502
GasbE751343	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999341_GasbE751343.pairs.gz	4810	0.5190092650199257	0.14125652278701664	39164485.69116118	G1	0.5433132815094897	0.9935919157487897
GasbE751344	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999342_GasbE751344.pairs.gz	3883	0.68693038278277	0.15988189270143796	25958484.750744477	early/mid-S	0.5665965201319401	0.994536531000038
GasbE751345	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999343_GasbE751345.pairs.gz	3361	0.6195554154416886	0.15003262535099746	23655340.839633264	G1	0.5552914096598492	0.9942139649388594
GasbE751346	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999344_GasbE751346.pairs.gz	7395	0.4061857622932993	0.24307723608606888	17712232.049002193	G1	0.5039129880613502	0.9924969197433827
GasbE751347	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999345_GasbE751347.pairs.gz	3494	0.5944774558577292	0.13480544758842056	34015858.53919508	G1	0.6523475215605413	0.9946389120722667
GasbE751348	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999346_GasbE751348.pairs.gz	1542	0.6978332330200472	0.11982807846042255	27012540.047996532	early/mid-S	0.6108021280799714	0.9952335301880487
GasbE751349	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999347_GasbE751349.pairs.gz	2103	0.7449427538463004	0.1141812387515355	24713352.986171257	early/mid-S	0.5682160324978895	0.9947519346868243
GasbE751350	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999348_GasbE751350.pairs.gz	3080	0.6190617815481502	0.1352518800719455	30337748.359240726	G1	0.6686618217999957	0.9952582831271528
GasbE751351	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999349_GasbE751351.pairs.gz	3878	0.617434604303121	0.13539310244377586	28057868.90146146	G1	0.5367210027658448	0.9941658983764556
GasbE751352	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999350_GasbE751352.pairs.gz	4436	0.5972359672374095	0.1536479961011125	24907745.438126795	G1	0.588752507431665	0.9945047973511855
GasbE751353	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999351_GasbE751353.pairs.gz	859	0.7979223082268926	0.09389553228370358	23948523.38770271	mid-S/G2	0.5748891738616138	0.9946908475850404
GasbE751354	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999352_GasbE751354.pairs.gz	181	0.7191528340231113	0.12140833370418169	21208470.31491704	early/mid-S	0.6353938385708657	0.9943615944622849
GasbE751355	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999353_GasbE751355.pairs.gz	1724	0.6623584635230042	0.11756127275333238	28384394.819504533	early/mid-S	0.6465985958508977	0.9946961070431174
GasbE751356	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999354_GasbE751356.pairs.gz	1142	0.7280211303954164	0.12484176713312323	21521155.107367225	early/mid-S	0.57941886829653	0.9946787099106204
GasbE751357	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999355_GasbE751357.pairs.gz	1133	0.6875827242049534	0.12021093926999989	27316666.320967942	early/mid-S	0.6457913707198134	0.9952480653026609
GasbE751358	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999356_GasbE751358.pairs.gz	7247	0.4031643805926247	0.3699635967958103	12942158.516621502	Post-M	0.5544360294780935	0.9937541426604803
GasbE751359	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999357_GasbE751359.pairs.gz	1278	0.6396811801094456	0.11734475374732334	31958871.193593144	early/mid-S	0.6399189637178464	0.9951181779114741
GasbE751360	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999358_GasbE751360.pairs.gz	2963	0.6482813813948008	0.1401910163026036	23154234.69535008	early/mid-S	0.6063423854174644	0.9948972613980765
GasbE751361	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999359_GasbE751361.pairs.gz	70	0.7496552289652396	0.10370712725592074	23604138.806526892	early/mid-S	0.6434569700834747	0.9951315894364032
GasbE751362	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999360_GasbE751362.pairs.gz	6120	0.4968611596440616	0.1720876843687782	22602983.946730085	G1	0.5217106752168993	0.993491135420596
GasbE751363	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999361_GasbE751363.pairs.gz	1008	0.6807372688846076	0.12268525174684418	27280721.87204631	early/mid-S	0.6327001336604853	0.9952035711011962
GasbE751364	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999362_GasbE751364.pairs.gz	1052	0.7459261124500881	0.10993201194287565	22938419.538583964	early/mid-S	0.5915128276080167	0.9952137833309513
GasbE751365	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999363_GasbE751365.pairs.gz	7454	0.38885866226723065	0.2640071139816651	17158131.586826485	G1	0.5415154318791071	0.993850971461106
GasbE751366	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999364_GasbE751366.pairs.gz	509	0.7358788343825751	0.10176917845247023	29061819.480259042	early/mid-S	0.6589519573529888	0.9955006932199848
GasbE751367	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999365_GasbE751367.pairs.gz	1756	0.7823690040702767	0.11753825544850327	22071855.629546076	early/mid-S	0.5700531497778165	0.9950411219414254
GasbE751368	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999366_GasbE751368.pairs.gz	1549	0.7048058095252779	0.12378004594582094	24756738.72485373	early/mid-S	0.587193071778714	0.9951435057763873
GasbE751369	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999367_GasbE751369.pairs.gz	1698	0.6976954779773921	0.1259425481820471	23960011.544408336	early/mid-S	0.6686229144040341	0.9953957671208853
GasbE751370	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999368_GasbE751370.pairs.gz	3562	0.7784761612754867	0.12054576115284378	22478940.602952976	early/mid-S	0.5761209868823729	0.9949625493727405
GasbE751371	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999369_GasbE751371.pairs.gz	5658	0.5247949580821024	0.1643170886990204	27115486.22173708	G1	0.5690936665894312	0.9942976134233277
GasbE751372	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999370_GasbE751372.pairs.gz	5606	0.5857647183367624	0.15066071995691857	27778261.04066478	G1	0.5830298694330174	0.9948691349192154
GasbE751373	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999371_GasbE751373.pairs.gz	576	0.6337857165309779	0.15683839939647315	21134338.284730326	early/mid-S	0.5848071080745277	0.9941452020754178
GasbE751374	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999372_GasbE751374.pairs.gz	7332	0.419968834723622	0.2860845925270279	15883232.981558435	G1	0.5368862132369011	0.9938530262808988
GasbE751375	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999373_GasbE751375.pairs.gz	6271	0.503864482367962	0.1691165099174594	25472057.054914117	G1	0.544013865795157	0.9940633182348106
GasbE751376	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999374_GasbE751376.pairs.gz	6137	0.6914475815691945	0.20208377782519024	17968422.751311086	Pre-M	0.5678977643324368	0.9944651853324306
GasbE751377	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999375_GasbE751377.pairs.gz	608	0.6996613577617684	0.12402729517579167	23985802.62031135	early/mid-S	0.661865125291242	0.995096019929775
GasbE751378	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999376_GasbE751378.pairs.gz	2207	0.6634993152122842	0.12395657346222672	28760934.60559864	early/mid-S	0.6508953459907504	0.9954370651919275
GasbE751379	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999377_GasbE751379.pairs.gz	2804	0.6820876182073833	0.13005667652630792	25871930.138835426	early/mid-S	0.6011622733980149	0.9951975086848394
GasbE751380	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999378_GasbE751380.pairs.gz	2118	0.6742630797161248	0.11969631952467404	28179520.445860874	early/mid-S	0.5776599405864083	0.9948208407846648
GasbE751381	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999379_GasbE751381.pairs.gz	5021	0.5709828393135725	0.15493779415042147	26569870.461212978	G1	0.5526201196102479	0.9945028823912462
GascE753001	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999380_GascE753001.pairs.gz	3318	0.6395067957829644	0.14802568011508815	24397241.45819959	early/mid-S	0.5540102362928683	0.9940543688130191
GascE753002	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999381_GascE753002.pairs.gz	3647	0.5263250614585085	0.1608971741097525	28071679.219776113	G1	0.5434608020086144	0.9941626757854604
GascE753003	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999382_GascE753003.pairs.gz	141	0.7664811711512315	0.09680810699718595	25754039.465321407	early/mid-S	0.5499744242710918	0.9939388272565768
GascE753004	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999383_GascE753004.pairs.gz	1975	0.6576532306262036	0.14336941363968392	25074040.922563482	early/mid-S	0.5403254285171	0.9936028033575096
GascE753005	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999384_GascE753005.pairs.gz	2042	0.6154238795957356	0.13950181568930567	27871347.117219426	G1	0.5642032282052404	0.9943353309129085
GascE753006	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999385_GascE753006.pairs.gz	5912	0.5107963455125043	0.16269242378508905	24849020.091527477	G1	0.48312954908574474	0.9923081617255459
GascE753007	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999386_GascE753007.pairs.gz	7124	0.44547774885648583	0.24807308382401252	18414455.682713054	G1	0.47178428143848766	0.9931632718042959
GascE753008	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999387_GascE753008.pairs.gz	154	0.6901849258295939	0.1272472632692143	21663191.504300088	early/mid-S	0.6335701070584008	0.9942455555013288
GascE753009	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999388_GascE753009.pairs.gz	3809	0.5356968634224162	0.20481363798172636	17521241.498388246	G1	0.48438038226285457	0.9929035591595058
GascE753010	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999389_GascE753010.pairs.gz	679	0.6853521245979347	0.14125190452006095	22714375.49539642	early/mid-S	0.519956027947881	0.9934041921821468
GascE753011	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999390_GascE753011.pairs.gz	241	0.7115384615384616	0.11790249598598744	24121647.60174509	early/mid-S	0.5887773633061746	0.9933186904878767
GascE753012	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999391_GascE753012.pairs.gz	3485	0.5872345128428498	0.15042809499353144	28017876.966217473	G1	0.5556125473920709	0.9939326447505968
GascE753013	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999392_GascE753013.pairs.gz	1851	0.7017010568696528	0.12448917966784097	25372667.622688193	early/mid-S	0.5048416535912132	0.9939927631368279
GascE753014	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999393_GascE753014.pairs.gz	99	0.7326230428982659	0.11915502352032577	20002678.65471173	early/mid-S	0.5913115072854764	0.9934163355086466
GascE753015	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999394_GascE753015.pairs.gz	5139	0.5510049973601169	0.15809830187984233	26204270.56453951	G1	0.5000102817191034	0.9938145177873741
GascE753016	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999395_GascE753016.pairs.gz	251	0.7370229127927133	0.11651801191339153	21265338.12651889	early/mid-S	0.5021248860721932	0.994043960236546
GascE753017	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999396_GascE753017.pairs.gz	863	0.7872716868698163	0.10098724669328264	22528890.182427794	mid-S/G2	0.523313377316764	0.994559132422204
GascE753018	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999397_GascE753018.pairs.gz	816	0.7256161707243763	0.11136158701532912	25326469.988992568	early/mid-S	0.5058271517422382	0.9939787505168908
GascE753019	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999398_GascE753019.pairs.gz	209	0.7241257012660405	0.1080863228940524	26295676.045600604	early/mid-S	0.5894556034886317	0.9942960439607925
GascE753020	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999399_GascE753020.pairs.gz	1285	0.6878951902602364	0.13705889046016806	21826633.405405406	early/mid-S	0.5305262046885811	0.9943239788439211
GascE753021	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999400_GascE753021.pairs.gz	6268	0.48187633262260127	0.18460742505957606	22448799.596529514	G1	0.471941340297921	0.9930951197808928
GascE753022	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999401_GascE753022.pairs.gz	513	0.6960912680287852	0.1296956040721456	22689793.147497807	early/mid-S	0.5447533451826017	0.9939769945336866
GascE753023	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999402_GascE753023.pairs.gz	435	0.6397508920095584	0.14526662083865266	21944640.146909773	early/mid-S	0.5787408893822004	0.9934414487317582
GascE753024	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999403_GascE753024.pairs.gz	6209	0.43579464103088567	0.23354469216608714	17982077.6593176	G1	0.5267488516845993	0.9936764001219707
GascE753025	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999404_GascE753025.pairs.gz	4396	0.6590084188486927	0.14616701039975427	26896548.28145009	early/mid-S	0.5230918735255964	0.993679973039476
GascE753026	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999405_GascE753026.pairs.gz	823	0.6705505837728916	0.1413263794227464	22591848.489048798	early/mid-S	0.49853660476398776	0.9934465343778582
GascE753027	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999406_GascE753027.pairs.gz	5728	0.527809737192685	0.15934207339227321	25004007.73894953	G1	0.4789371881213868	0.9919622684445215
GascE753028	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999407_GascE753028.pairs.gz	904	0.7687113920413734	0.11474405018436049	24553881.827991422	early/mid-S	0.5161601282033339	0.9934743663312293
GascE753029	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999408_GascE753029.pairs.gz	737	0.7754012262029462	0.10092368095283441	24836434.2281794	early/mid-S	0.4904861103931684	0.9933834399909023
GascE753030	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999409_GascE753030.pairs.gz	1460	0.7354607913608934	0.12666120593102756	22540205.298527498	early/mid-S	0.48342658138035993	0.9935277008985393
GascE753031	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999410_GascE753031.pairs.gz	2032	0.6199828821118069	0.1562382689910957	24441904.024350338	G1	0.5779174403656621	0.9941660119982859
GascE753032	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999411_GascE753032.pairs.gz	922	0.7382137384631832	0.11987599035480537	22732035.71890793	early/mid-S	0.5035931873168472	0.9942908245965649
GascE753033	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999412_GascE753033.pairs.gz	1189	0.7259005856024607	0.12356803438689197	23934821.428844403	early/mid-S	0.5259704047622136	0.9943747000920798
GascE753034	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999413_GascE753034.pairs.gz	156	0.7485983189411438	0.109930131590297	22867486.418345578	early/mid-S	0.6045578333270871	0.9946220439980512
GascE753035	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999414_GascE753035.pairs.gz	835	0.7811318820710598	0.10373236639460838	22265785.264372192	early/mid-S	0.5058949343010668	0.9940656200419
GascE753036	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999415_GascE753036.pairs.gz	153	0.7085304853318913	0.1168894928954128	23353988.104506064	early/mid-S	0.5611508470285751	0.993031185939276
GascE753037	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999416_GascE753037.pairs.gz	1833	0.5843478260869566	0.15963636363636363	24353119.085072882	G1	0.4936648313101894	0.9934203533238377
GascE753039	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999417_GascE753039.pairs.gz	195	0.7471818214146012	0.11361615874257672	23301795.64200198	early/mid-S	0.5869728550654387	0.99449830344159
GascE753040	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999418_GascE753040.pairs.gz	436	0.8204084603981364	0.07813823591698432	26128805.890619103	mid-S/G2	0.5843339240530321	0.9952450223178325
GascE753041	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999419_GascE753041.pairs.gz	1471	0.7159069223037875	0.1308634750194018	21824654.301051658	early/mid-S	0.44661788117808815	0.9928766553296187
GascE753042	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999420_GascE753042.pairs.gz	149	0.8103671285304228	0.08901803749246961	21321266.603426736	mid-S/G2	0.5896497466902589	0.9949655049192233
GascE753043	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999421_GascE753043.pairs.gz	461	0.7646953109789885	0.09803363635002171	25341645.122418355	early/mid-S	0.535890111063648	0.9941851772746689
GascE753044	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999422_GascE753044.pairs.gz	428	0.7493285081925131	0.10646823483743324	25249321.42731264	early/mid-S	0.5829591199707231	0.9943232945127333
GascE753045	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999423_GascE753045.pairs.gz	2447	0.6340127451302434	0.14481982721807968	21302004.34447878	early/mid-S	0.5332430743595085	0.9940994435683043
GascE753046	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999424_GascE753046.pairs.gz	7252	0.4085912851306358	0.4235158987481644	11504069.365113845	Post-M	0.5052534627283347	0.9931868653804188
GascE753047	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999425_GascE753047.pairs.gz	1040	0.6473302790503956	0.15090379008746355	22226412.164198928	early/mid-S	0.662054894068981	0.9947377514877096
GascE753048	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999426_GascE753048.pairs.gz	6253	0.44259988745075973	0.19599395047833426	22853184.10468659	G1	0.4728267114001425	0.9933933864926351
GascE753049	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999427_GascE753049.pairs.gz	2633	0.642833831373469	0.1434559565940174	24205209.55345233	early/mid-S	0.5395247473385646	0.9943289837907577
GascE753050	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999428_GascE753050.pairs.gz	4390	0.5843298629686021	0.1528908275379614	29305317.18347037	G1	0.6042380460659059	0.9942644447420836
GascE753051	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999429_GascE753051.pairs.gz	7399	0.40203221595054334	0.2411492531582383	19174055.584111843	G1	0.5015757935245964	0.9930590047130876
GascE753052	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999430_GascE753052.pairs.gz	6816	0.47632730742780377	0.19927070727533466	21045252.990666196	G1	0.5057692164581736	0.9935907930672659
GascE753053	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999431_GascE753053.pairs.gz	2742	0.6822390904681879	0.13449543767834787	24677677.288306452	early/mid-S	0.5639315418505291	0.9949388916733553
GascE753054	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999432_GascE753054.pairs.gz	4224	0.5704971895420021	0.15304656593710173	29374275.801200934	G1	0.6296741749358019	0.9946679928985829
GascE753055	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999433_GascE753055.pairs.gz	1803	0.6899468892261001	0.13189491654021243	24325943.659529634	early/mid-S	0.5923063215574464	0.9951377530564058
GascE753056	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999434_GascE753056.pairs.gz	131	0.6923757884253624	0.11191490538895651	26524500.561141737	early/mid-S	0.6286736875969873	0.9944575337799477
GascE753057	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999435_GascE753057.pairs.gz	2012	0.6609159206442036	0.14840973503081561	23952105.199095584	early/mid-S	0.6025543699078331	0.9949871337025711
